title,brand_name,processor,memory,storage,display,product_price,special_price,emi_price,url
LENOVO IDEAPAD GAMING 3 16IAH716 INCH WUXGA IPS 165HZ DISPLAY 12TH GEN CORE I7 16GB RAM 512GB SSD LAPTOP WITH RTX 3050 4GB GRAPHICS,Lenovo,"Intel® Core™ i7-12650H, 10C (6P + 4E) / 16T, P-core 2.3 / 4.7GHz, E-core 1.7 / 3.5GHz, 24MB",2x 8GB SO-DIMM DDR4-3200,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"16"" WUXGA (1920x1200) IPS 350nits Anti-glare, 100% sRGB, 165Hz",168000,165000,173580,https://www.techlandbd.com/lenovo-ideapad-gaming-3i-12th-gen-core-i7-gaming-laptops
LENOVO IDEAPAD FLEX 5I 14 INCH WUXGA TOUCH IPS DISPLAY CORE I7 12TH GEN 16GB RAM 512GB SSD LAPTOP,Lenovo,Core i7-1255U,16GB,Storage Type - M.2 2242 PCIe 4.0x4 NVMe,"Display Size - 14""",149000,Not available,156748,https://www.techlandbd.com/lenovo-ideapad-flex-5i-core-i7-laptop
Lenovo IdeaPad Slim 3i 15.6 inch Full HD Display Core i3 11th Gen 8GB RAM 250GB SSD 1TB HDD Laptop,Lenovo,"Intel Core i3-1115G4 Processor (6MB cache, 3.0 GHz up to 4.1 GHz)",8GB DDR4 3200MHz RAM (Expandable upto 12GB),250GB SSD & 1TB HDD 5400RPM,"15.6"" FHD (1920x1080) IPS 250 nits Anti-glare",55500,Not available,58386,https://www.techlandbd.com/lenovo-ideapad-slim-3i-i3-11th-gen-laptop
LENOVO IDEAPAD SLIM 3I 15.6 INCH FULL HD DISPLAY CORE I5 12TH GEN 8GB RAM 512GB SSD LAPTOP,Lenovo,Processor Brand: Intel,RAM: 8GB,Storage Type: PCIe NVMe,Display Size: 15.6 Inch,86000,Not available,90472,https://www.techlandbd.com/lenovo-ideapad-slim-3i-core-i5-12th-laptop
Lenovo IdeaPad Slim 3i 15.6 inch Full HD Display Core i3 11th Gen 4GB RAM 256GB SSD Laptop,Lenovo,"Intel Core i3-1115G4 Processor (6MB cache, 3.0 GHz up to 4.1 GHz)",4GB DDR4 3200MHz RAM (Expandable upto 12GB),256GB M.2 2242 PCIe 3.0x4 NVMe SSD (Expandable SSD),"15.6"" FHD (1920x1080) IPS 250 nits Anti-glare",55000,52000,54704,https://www.techlandbd.com/lenovo-ideapad-slim-3i-core-i3-11th-gen-laptop
LENOVO IDEAPAD SLIM 3I 14 INCH FHD DISPLAY CORE I5 12TH GEN 8GB RAM 256GB SSD LAPTOP,Lenovo,"Intel Core i5-1235U, 10C (2P + 8E) / 12T, P-core 1.3 / 4.4GHz, E-core 0.9 / 3.3GHz, 12MB",8GB Soldered DDR4-3200,Storage Support:,"14"" FHD (1920x1080) TN 250nits Anti-glare",75000,Not available,78900,https://www.techlandbd.com/lenovo-ideapad-slim-3i-core-i5-12th-gen-laptop
LENOVO IDEAPAD SLIM 3I 15.6 INCH FHD DISPLAY CORE I5 12TH GEN 8GB RAM 512GB SSD LAPTOP,Lenovo,"Intel Core i5-1235U, 10C (2P + 8E) / 12T, P-core 1.3 / 4.4GHz, E-core 0.9 / 3.3GHz, 12MB",8GB Soldered DDR4-3200,Storage Support:,"15.6"" FHD (1920x1080) IPS 300nits Anti-glare",84000,Not available,88368,https://www.techlandbd.com/lenovo-ideapad-slim-3i-15.6-inch-laptop
LENOVO IDEAPAD SLIM 3I 15.6 INCH FULL HD TN DISPLAY CORE I3 10TH GEN 4GB RAM 1TB HDD LAPTOP (3 years Warranty),Lenovo,"Intel Core i3-1005G1 Processor (4M Cache,1.20 GHz up to 3.40 GHz, 4 MB Cache, 4 Threads)","4GB DDR4 SODIMM 2667MHz RAM (Extra Ram Slot Available, up to 16GB)",1TB HDD (Extra M.2 NVME PCIe Slot Available),"15.6"" FHD (1920x1080)TN Display",48000,Not available,50496,https://www.techlandbd.com/lenovo-ip-slim-3i-laptop
LENOVO IDEAPAD GAMING 3I 16 INCH WUXGA IPS 165HZ DISPLAY CORE I5 12TH GEN 16GB RAM 512GB SSD LAPTOP WITH RTX 3050 4GB GRAPHICS,Lenovo,Processor Brand: Intel Processor Model: Core i5-12450H,RAM: 16GB (2 x 8GB),Storage Type: M.2 2280 PCIe 3.0x4 NVMe SSD,Display Size: 16 inch,144000,Not available,151488,https://www.techlandbd.com/lenovo-ideapad-gaming-3i-12th-gen-core-i5-laptop
LENOVO IDEAPAD SLIM 3I 15.5 INCH DISPLAY INTEL CORE I3 12TH GEN 8GB DDR4 512 GB SSD LAPTOP,Lenovo,"Intel Core i3-1215U, 6C (2P + 4E) / 8T, P-core 1.2 / 4.4GHz, E-core 0.9 / 3.3GHz, 10MB",8GB Soldered DDR4-3200,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,"15.6"" FHD (1920x1080) TN 250nits Anti-glare",65000,Not available,68380,https://www.techlandbd.com/lenovo-ideapad-slim-3i-intel-core-i3-8gb-512-gb-ssd-laptop
LENOVO IDEAPAD SLIM 3I 15IGL 15.6 INCH FULL HD DISPLAY INTEL CELERON N4020 4GB RAM 1TB HDD LAPTOP,Lenovo,"Intel Celeron N4020 Processor (4M Cache,1.10 GHz up to 2.80 GHz)",4GB DDR4 2400 MHz,"1TB 5400rpm 2.5"" HDD","15.6"" FULL HD AntiGlare LED Backlight Narrow Bezel Display",36000,Not available,37872,https://www.techlandbd.com/lenovo-ideapad-slim-3i-15igl-laptop
Lenovo IdeaPad Slim 3i 15IGL 15.6 inch FULL HD Display Intel Celeron N4020 4GB RAM 256GB SSD Laptop (3 years Warranty),Lenovo,"Intel Celeron N4020 Processor (4M Cache,1.10 GHz up to 2.80 GHz)",4GB DDR4 2400 MHz,256GB NVMe PCIe SSD,"15.6"" FULL HD AntiGlare LED Backlight Narrow Bezel Display",39000,36000,37872,https://www.techlandbd.com/lenovo-ideapad-slim-3i-15igl-4gb-ram-256gb-ssd-laptop
LENOVO IDEAPAD SLIM 3I INTEL CORE I3 11TH GEN 8GB RAM 1TB HDD 14 INCH FULL HD DISPLAY LAPTOP,Lenovo,"Intel Core i3-1115G4 (2C / 4T, 3.0 / 4.1GHz, 6MB)",8GB DDR4 3200,"1TB HDD 5400rpm 2.5""","14"" FHD (1920x1080) TN 250nits Anti-glare",55500,Not available,58386,https://www.techlandbd.com/lenovo-ideapad-slim-3i-core-i3-11th-8gb-gen-laptop
LENOVO IP SLIM 3I INTEL CORE I3 14 INCH FULL HD DISPLAY 11TH GEN 8GB RAM 1TB HDD LAPTOP,Lenovo,"Intel Core i3-1115G4 (2C / 4T, 3.0 / 4.1GHz, 6MB)",4GB Soldered DDR4-3200 + 4GB SO-DIMM DDR4-3200,1TB HDD 5400rpm 2.5 inch,"14"" FHD (1920x1080) TN 250nits Anti-glare",55500,Not available,58386,https://www.techlandbd.com/lenovo-ip-slim-3i-core-i3-11th-gen-laptop-grey
Lenovo Legion 5i Pro 16ITH6H 16 inch WQXGA 165Hz Display Core i7 11th Gen 16GB RAM 1TB SSD Gaming Laptop with RTX 3070 8GB Graphics,Lenovo,"11th Generation Intel Core i7-11800H Processor (2.30 GHz, up to 4.60 GHz with Turbo Boost, 8 Cores, 16 Threads, 24 MB Cache)",16GB 2x 8GB SO-DIMM DDR4-3200,1TB SSD M.2 2280 PCIe 4.0x4 NVMe,"16"" WQXGA (2560x1600) IPS 500nits Anti-glare, 165Hz, 100% sRGB, Dolby Vision, HDR 400, G-Sync, DC dimmer",253000,Not available,266156,https://www.techlandbd.com/lenovo-legion-5i-pro-16ith6h-gaming-laptop
LENOVO IP SLIM 3I 15.5 INCH FULL HD DISPLAY INTEL CORE I3 12TH GEN 8GB RAM 512GB SSD LAPTOP,Lenovo,"Intel Core i3-1215U, 6C (2P + 4E) / 8T, P-core 1.2 / 4.4GHz, E-core 0.9 / 3.3GHz, 10MB",8GB Soldered DDR4-3200,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,"15.6"" FHD (1920x1080) TN 250nits Anti-glare",65000,Not available,68380,https://www.techlandbd.com/lenovo-ip-slim-3i-intel-core-i3-12th-gen-laptop
LENOVO IDEAPAD SLIM 5I PRO 16 INCH LED DISPLAY INTEL I5 11TH GEN 16GB RAM 512GB SSD NVIDIA MX450 2GB GRAPHICS CARD LAPTOP (3 years Warranty),Lenovo,Intel Core i5-11300H,1 x 16GB Removable DDR4 3200MHz,512GB M.2 2242 PCIe 3.0×4 NVMe SSD,"16 Inch 2.5K WQXGA IPS LED Display 120Hz 2560x1600 350nits Anti-glare, 120Hz, 100% sRGB, Low Blue Light",121000,120000,126240,https://www.techlandbd.com/lenovo-ideapad-slim-5i-pro-i5-11th-laptop
Lenovo Legion 7 16ACHG6 16 inch WQXGA 165Hz Display Ryzen 9 5900HX 16GB RAM 1TB SSD Gaming Laptop with RTX 3080 16GB Graphics,Lenovo,"AMD Ryzen 9 5900HX Processor (3.3 GHz, up to 4.6 GHz Max Boost, 8 Cores, 16 Threads,16MB Cache)",16 GB DDR4 3200MHz (Upto 32GB),1TB SSD M.2 NVMe PCIE SSD,"16"" WQXGA (2560x1600) IPS 500nits Anti-glare, 165Hz, 100% sRGB HDR 400, Free-Sync, G-Sync",332500,329000,346108,https://www.techlandbd.com/lenovo-legion-7-16achg6-gaming-laptop
LENOVO LEGION SLIM 7 16IAH7 16 INCH WQXGA 165HZ DISPLAY INTEL CORE I7 16GB RAM 512GB SSD GAMING LAPTOP WITH RTX 3070 8GB GRAPHICS,Lenovo,"Intel® Core™ i7-12700H, 14C (6P + 8E) / 20T, P-core 2.3 / 4.7GHz, E-core 1.7 / 3.5GHz, 24MB",8GB Soldered DDR5-4800 + 8GB SO-DIMM DDR5-4800,512GB SSD M.2 2280 PCIe 4.0x4 NVMe,"16"" WQXGA (2.5K) IPS 500N AG 100% sRGB 165Hz HARMAN-DOLBY VISION G-SYNC LOW BLUE LIGHT (TUV)",263000,259000,272468,https://www.techlandbd.com/lenovo-legion-s7-16iah7-gaming-gaming-laptop
LENOVO LEGION SLIM 7i 16IAH7 16 INCH WQXGA 165HZ DISPLAY INTEL CORE I7 16GB RAM 512GB SSD GAMING LAPTOP WITH RTX 3060 6GB GRAPHICS,Lenovo,"Intel® Core™ i7-12700H, 14C (6P + 8E) / 20T, P-core 2.3 / 4.7GHz, E-core 1.7 / 3.5GHz, 24MB",8GB Soldered DDR5-4800 + 8GB SO-DIMM DDR5-4800,512GB SSD M.2 2280 PCIe 4.0x4 NVMe,"2.5K QHD WQXGA (2560x1600) IPS 500nits Anti-glare, 100% sRGB, 165Hz, DisplayHDR™ 400, Dolby® Vision™, G-SYNC®, Low Blue Light, High Gaming Performance",258000,255000,268260,https://www.techlandbd.com/lenovo-legion-s7-16iah7-gaming-laptop
Lenovo ThinkBook 14 G2 ITL 14 inch Full HD Display Core i3 11th Gen 8GB RAM 512GB SSD Laptop,Lenovo,Processor Brand: Intel,RAM: 8GB,Storage: 512GB SSD,Display Size (Inch): 14,79750,69800,73430,https://www.techlandbd.com/lenovo-thinkbook-14-g2-itl-laptop
MSI Katana GF66 12UC 15.6 inch FHD 144Hz Display Core i5 12th Gen 16GB RAM 512GB SSD Gaming Laptop With RTX 3050 4GB Graphics,MSI,"Intel Core i5-12450H Processor 12M Cache, up to 4.40 GHz (8Core + 12 Threads)",DDR4 16GB (3200MHz),512GB NVMe PCIe SSD Gen4x4,"15.6"" FHD (1920*1080), 144Hz 45%NTSC IPS-Level",114900,110890,116656,https://www.techlandbd.com/msi-katana-gf66-12uc-i5-gaming-laptop-bd
LENOVO YOGA SLIM 7 CARBON 13IAP7 13.3 INCH IPS 90HZ DISPLAY CORE I7 12TH GEN 16GB RAM 1TB SSD LAPTOP,Lenovo,"Intel® Core™ i7-1260P, 12C (4P + 8E) / 16T, P-core 2.1 / 4.7GHz, E-core 1.5 / 3.4GHz, 18MB",16GB Soldered LPDDR5-4800,1TB SSD M.2 2280 PCIe® 4.0x4 NVMe®,"13.3"" 2.5K (2560x1600) IPS 400nits Anti-glare, 100% sRGB, 90Hz, Dolby® Vision™, Eyesafe®",193000,Not available,203036,https://www.techlandbd.com/lenovo-yoga-slim-7-carbon-13iap7-core-i7-12th-gen-laptop
MSI Katana GF66 12UC 15.6 inch Full HD 144Hz Display Core i5 12th Gen 8GB RAM 512GB SSD Gaming Laptop With RTX 3050 4GB Graphics,MSI,"Intel Core i5-12450H Processor 12M Cache, up to 4.40 GHz (8Core + 12 Threads)",DDR IV 8GB (3200MHz),512GB NVMe PCIe SSD Gen4x4,"15.6"" FHD (1920*1080), 144Hz 45%NTSC IPS-Level",112900,Not available,118771,https://www.techlandbd.com/msi-katana-gf66-12uc-i5-gaming-laptop
LENOVO THINKBOOK 14 G2 ITL 14 INCH FULL HD INTEL I5 11TH 8GB RAM 512GB SSD LAPTOP,Lenovo,"Intel Core i5 1135G7 (4Core / 8Thread - 2.4 / 4.2GHz, 8MB)","8GB 3200MHZ Soldered, Up to 40GB (8GB soldered + 32GB SO-DIMM) DDR4-3200",512GB SSD M.2 2280 PCIe® 4.0x4 NVMe® + Empty M.2 2280 PCIe 3.0x2 NVMe SSD Slot,"14"" FHD (1920x1080) TN 220nits Anti-glare, 45% NTSC",83500,Not available,87842,https://www.techlandbd.com/lenovo-thinkbook-14-g2-itl-i5-11th-gen-laptop
LENOVO YOGA SLIM 7I PRO 14 INCH IPS DISPLAY INTEL CORE I7 12 GEN 2GB GRAPHICS 16GB RAM 512GB SSD LAPTOP,Lenovo,"Intel Core i7-12700H, 14C (6P + 8E) / 20T, P-core 2.3 / 4.7GHz, E-core 1.7 / 3.5GHz, 24MB",1 x 16GB Non Removable DDR5-4800,512GB SSD M.2 2280 PCIe 4.0x4 NVMe,"14"" 2.8K (2880x1800) IPS 400nits Anti-glare, 100% sRGB, 90Hz, Eyesafe®, Dolby® Vision™",169000,Not available,177788,https://www.techlandbd.com/lenovo-yoga-slim-7i-pro-intel-core-i7-laptop
MSI CYBORG 15 A12VE 15.6 INCH FHD 144HZ DISPLAY CORE I5 12TH GEN 16GB RAM 512GB SSD GAMING LAPTOP WITH RTX 4050 6GB GRAPHICS,MSI,Alder Lake i5-12450H,Max 64GB,1x M.2 SSD slot (NVMe PCIe Gen4),"15.6"" FHD (1920x1080), 144Hz, IPS-Level",142000,Not available,149384,https://www.techlandbd.com/msi-cyborg-15-a12ve-gaming-laptop
LENOVO THINKBOOK 14 G2 ITL 14 INCH FULL HD INTEL I5 11TH 8GB RAM 1TB SSD LAPTOP,Lenovo,"Intel Core i5 1135G7 (4Core / 8Thread - 2.4 / 4.2GHz, 8MB)","8GB 3200MHZ Soldered, Up to 40GB (8GB soldered + 32GB SO-DIMM) DDR4-3200",1TB SSD M.2 2280 NVMe SSD,"14"" FHD (1920x1080) TN 220nits Anti-glare, 45% NTSC",88000,82300,86580,https://www.techlandbd.com/lenovo-thinkbook-14-g2-i5-11th-gen-laptop
MSI Modern 14 B11MOU 14 inch Full HD Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop,MSI,"Intel Core i7 1165G7 Processor (12MB Cache, 2.8Ghz up to 4.7Ghz)",8GB DDR4 3200MHz RAM (Upgradeable up to 64GB),512GB NVMe PCIe Gen3x4 SSD,"14"" Full HD (1920 x 1080) Thin Bezel IPS-Level Display",88900,85000,89420,https://www.techlandbd.com/msi-modern-14-b11mou-core-i7-laptop
MSI Creator M16 A12UC 16 Inch QHD+ Display Core I7 12th Gen 16GB RAM 512GB SSD Creative Laptop With RTX 3050 4GB Graphics,MSI,"Core i7-12700H, (24MB, 3.50 GHz up to 4.70 GHz ) Core 14, Thread 20, (Performance-cores: 6, Efficient-cores: 8)","16GB (8G*2) DDR4 3200MHz, 2 Ram Slots, Up to 64GB,",512 GB M.2 NVMe PCIe SSD,"16 inch, IPS, QHD+ (2560 x 1600), 60Hz, DCI-P3 100% typical, 500nits",169000,167500,176210,https://www.techlandbd.com/msi-creator-m16-a12uc-gaming-laptop
MSI MODERN 15 A11MU 15.6 INCH FHD IPS DISPLAY CORE I7 11TH GEN 8GB RAM 512GB SSD LAPTOP (CARBON GRAY),MSI,Processor Brand: Intel,"8GB DDR4 3200MHz, (Upgradeable up to 64GB)",512GB NVMe PCIe Gen3x4 SSD ( Extra m.2 Slot Available ),"15.6"" FHD (1920*1080), IPS-Level Thin Bezel",90000,88000,92576,https://www.techlandbd.com/msi-modern-15-a11mu-core-i7-laptop
MSI Sword 15 A12VF 15.6-INCH FULL HD 144HZ DISPLAY CORE I7 12TH GEN 16GB RAM 1TB SSD GAMING LAPTOP WITH RTX 4060 8GB GRAPHICS,MSI,Processor: Intel Core i7 Processors,16 GB (8*2) Max 64GB,2x M.2 SSD slot (NVMe PCIe Gen4),"15.6"" FHD (1920x1080), 144Hz, IPS-Level",234900,Not available,247115,https://www.techlandbd.com/msi-sword-15-a12vf-gaming-laptop
MSI SUMMIT E16 FLIP EVO A13MT 16 INCH FULL HD TOUCH DISPLAY CORE I7 13TH GEN 16GB RAM 1TB SSD LAPTOP,MSI,Processor Model: Intel® Core™ i7 Processors,RAM: 16GB RAM Type: LPDDR5-4800,1x M.2 SSD slot (NVMe PCIe Gen4),Display Size: 16 Inch,183900,182000,191464,https://www.techlandbd.com/msi-summit-e16-flip-evo-a13mt-laptop
MSI MODERN 15 B11M 15.6 INCH FULL HD DISPLAY INTEL I5 11TH GEN 8GB RAM 512GB SSD LAPTOP,MSI,Intel Core i5-1135G7 (2.40 GHz up to 4.20 GHz),"8GB (Onboard),DDR4 3200MHz",512GB NVMe PCIe Gen3x4 SSD,"15.6"" LED FHD (1920 x 1080) ,45%NTSC IPS-Level",74000,72500,76270,https://www.techlandbd.com/msi-modern-15-b11m-i5-11th-laptop
MSI Summit E16 Flip A12UCT 16 inch QHD+ 165Hz Touch Display Core i7 12th Gen LPDDR5 32GB RAM 1TB SSD 2 In 1 Gaming Laptop With RTX 3050 Max-Q 4GB Graphics,MSI,"Core i7-1280P ( 24MB, 3.60 GHz up to 4.80 GHz ) Core: 14 , Thread: 20 , (Performance-cores: 6, Efficient-cores: 8)","32GB, 4800MHz, LPDDR5, 2 RAM SLOT",1TB NVMe PCIe Gen4x4 SSD,"16 Inch, IPS, QHD+ (2560 x 1600), Support MSI Pen, 165Hz, 16:10, 100%DCI-P3",249900,244000,256688,https://www.techlandbd.com/msi-summit-e16-flip-a12uct-gaming-laptop
MSI Prestige 14 A11SCX 14-inch 4K Ultra HD Display Core i7 11th Gen 16GB RAM 1TB SSD Laptop with GTX1650 Max-Q 4GB Graphics,MSI,Up to 11th Gen. Intel® Core™ i7-1185G7,LPDDR4 16GB Non-Removable,1TB NVMe PCIe Gen4x4 SSD,"14.0"" UHD (3840x2160), Anti-Glare, IPS-Level, 60HZ 100% ADOBE",145500,142000,149384,https://www.techlandbd.com/msi-prestige-14-a11scx-laptop
MSI Thin GF63 12UCX 15.6 inch Full HD 144Hz Display Core i5 12th Gen 8GB RAM 512GB SSD Gaming Laptop with RTX 2050 4GB Graphics,MSI,"Intel Core i5-12450H Processor (12M Cache, up to 4.40 GHz)","8GB DDR4-3200MHZ RAM (Extra Ram Slot Available, Up To 64GB)",512GB NVME PCIe GEN4X4 SSD,"15.6"" FHD (1920x1080) 16:9, IPS-Level 144Hz 45%NTSC",108500,Not available,114142,https://www.techlandbd.com/msi-thin-gf63-12ucx-gaming-laptop
MSI Vector GP66 12UEO 15.6 inch Full HD 240Hz Display Core i7 12th Gen 16GB DDR5 RAM 1TB SSD Gaming Laptop with RTX 3060 6GB Graphics,MSI,"Intel Core i7-12700H ( 14 Core, 20 Thread - 24M Cache, 3.50 GHz up to 4.70 GHz )",16GB DDR5 8GB*2 (4800MHz) Max 64GB,1TB NVMe PCIe Gen4x4 SSD,"15.6"" FHD (1920×1080), 240Hz, IPS-Level",229900,Not available,241855,https://www.techlandbd.com/msi-vector-gp66-12ueo-gaming-laptop
MSI VECTOR GP77 13VG 17.3 INCH QHD 240HZ DISPLAY CORE I7 13TH GEN 16GB RAM 2TB SSD GAMING LAPTOP WITH RTX 4070 8GB GRAPHICS,MSI,RAPTOR LAKE I7-13700H Processor: Intel® Core™ i7 Processors,Max 64GB,2x M.2 SSD slot (NVMe PCIe Gen4),Display Size: 17.3 Inch,339900,325000,341900,https://www.techlandbd.com/msi-vector-gp77-13vg-core-i7-13th-gen-laptop
Walton Karonda GX710G Pro 15.6-inch Full HD 144Hz Backlit Display Core i7 10 GEN 16GB RAM 512GB SSD Gaming Laptop With NVIDIA GTX 1650 4GB Graphics,Walton,"Intel CoreTM i7-10875H processor (14nm,2.3GHz, DDR4-2933MHz, 16MB Smart Cache,TDP: 45W)",16GB DDR4 3200MHz SODIMM (8x2) RAM (Extra RAM slot Available),"512GB M.2 2280 SSD, NVMe PCIe Gen 3x4 Interface One changeable 2.5” 7mm(H) HDD / SSD, SATA interface (Optional)",Full metallic chassis 15.6” (39.62cm) FHD (1920x1080) IPS with 72% NTSC Matte LED-backlit display 144Hz Display Refresh Rate,122850,109490,115183,https://www.techlandbd.com/walton-karonda-gx710g-pro-laptop
WIWU 14'' PILOT LAPTOP HANDBAG,WiWU,Not available,Not available,Not available,Not available,2700,Not available,2840,https://www.techlandbd.com/wiwu-14-pilot-laptop-handbag
"Razer Blade 15 Advanced Model Core i7 11th Gen 32GB RAM RTX3080 8GB Graphics 15.6"" FHD 360Hz Gaming Laptop",Razer,Not available,RAM: 32GB,Storage Type: M.2 NVMe PCIe 4.0 x4 SSD,Display Size: 15.6 Inch,350000,Not available,368200,https://www.techlandbd.com/razer-blade-15-core-i7-11th-gen-gaming-laptop
Walton Tamarind EX5800A 14 inch Full HD backlit Display Core i5 8th Gen 8GB RAM 1TB HDD 128GB SSD Laptop,Walton,"Intel Core i5-8250U Processor(6M Cache, up to 3.40 GHz)",8GB DDR4 2400Mhz RAM (Extra Ram Slot Available),1TB 5400rpm 7mm HDD 128GB SATAIII M.2 2280 SSD,14.0” (35.56cm) FHD (1920x1080) IPS Matte LED Backlit Display,57550,Not available,60543,https://www.techlandbd.com/walton-tamarind-ex5800a-laptop
Walton TAMARIND EX510G 14-inch Full HD Display Core i5 10th Gen 8GB RAM 512GB SSD Laptop,Walton,"Intel Core i5-10210U processor (14nm, 1.6GHz, DDR4 2666MHz, 6MB Smart Cache, TDP: 15W)",8GB DDR4 2400Mhz RAM (Extra Ram Slot Available),"512GB SATAIII M.2 2280 SSD, SATA/PCIe Gen3x4 interface","35.56cm (14.0"") Full HD Matte LED-backlit display",59990,Not available,63109,https://www.techlandbd.com/walton-tamarind-ex510g-laptop
Walton Tamarind EX5800 14 inch Full HD backlit Display Core i5 8th Gen 8GB RAM 1TB HDD Laptop,Walton,"Intel Core i5-8250U Processor(6M Cache, up to 3.40 GHz)",8GB DDR4 2400Mhz RAM (Extra Ram Slot Available),1TB 5400rpm 7mm HDD,14.0” (35.56cm) FHD (1920x1080) IPS Matte LED Backlit Display,55550,Not available,58439,https://www.techlandbd.com/walton-tamarind-ex5800-laptop
Walton TAMARIND EX510G pro 14-inch Full HD Display Core i5 10th Gen 8GB RAM 512GB laptop,Walton,"Intel® Core™ i5-1005G1 processor (14nm, 1.6GHz, DDR4 2666MHz, 6MB Smart Cache, TDP: 15W) )",8GB RAM DDR4 2666MHz,512GB M.2 2280 SSD,"14.0”(35.56cm) HD(1920x1080) 16:9 panel, 3.0mm - HDR 10 HW support",59990,Not available,63109,https://www.techlandbd.com/walton-tamarind-ex510g-pro-laptop
Walton TAMARIND EX710G 14-inch Full HD Display Core i7 10th Gen 8GB RAM 512GB SSD Laptop,Walton,"Intel Core i7-10510U processor (14nm, 1.8GHz, DDR4 2666MHz, 8MB Smart Cache, TDP: 15W)",8GB DDR4 2400Mhz RAM (Extra Ram Slot Available),"512GB SATAIII M.2 2280 SSD, SATA/PCIe Gen3x4 interface","35.56cm (14.0"") Full HD Matte LED-backlit display",70990,Not available,74681,https://www.techlandbd.com/walton-tamarind-ex710g-laptop
ASUS ZENBOOK PRO 14 DUO OLED UX8402ZA-M3031W 14.5 INCH OLED 120HZ DISPLAY INTEL I7 12 GEN 16GB RAM 1TB SSD LAPTOP,Asus,Intel i7-12700H 12th Gen (2.3 GHz up to 4.7 GHz),16GB LPDDR5,1TB M.2 NVMe PCIe 4.0 Performance SSD,14.5-inch OLED 2.8K (2880 x 1800) 120Hz,224990,Not available,236689,https://www.techlandbd.com/asus-zenbook-pro-14-duo-oled-i7-12th-gen-laptop
Apple Macbook Air M2 (MLXW3) 13.3 inch Liquid Retina Display M2 chip 8GB RAM 256GB SSD Laptop (Midnight),Apple,Not available,8GB unified memory,256GB SSD,Liquid Retina display,165000,142000,149384,https://www.techlandbd.com/apple-macbook-air-m2-8gb-ram-laptop-midnight
ASUS ZENBOOK PRO 14 DUO OLED UX8402ZE-M3050W 14.5-INCH OLED 120HZ DISPLAY 16GB RAM 512GB SSD LAPTOP WITH RTX 3050 TI 4GB LAPTOP,Asus,Intel i7-12700H 12th Gen (2.3 GHz up to 4.7 GHz),16GB LPDDR5,512GB M.2 NVMe PCIe 4.0 Performance SSD,35.50 x 25.10 x 1.69 ~ 1.78 cm,249990,Not available,262989,https://www.techlandbd.com/asus-zenbook-pro-14-duo-oled-ux8402ze-core-i7-12th-gen-laptop
WIWU 15.6'' PILOT LAPTOP HANDBAG,WiWU,Not available,Not available,Not available,Not available,2800,Not available,2946,https://www.techlandbd.com/wiwu-15-6-pilot-laptop-handbag
ASUS ZENBOOK DUO 14 UX482EAR-KA433W 14.0 INCH FULL HD DISPLAY INTEL I7 11TH GEN 16GB RAM 512GB SSD LAPTOP,Asus,"Intel Core i7-1195G7 Processor 3.0 GHz (12M Cache, up to 4.8 GHz, 4 cores)",16GB LPDDR4X on board,512GB M.2 NVMe PCIe 3.0 SSD,FHD (1920 x 1080) 16:9 aspect ratio,159000,136500,143598,https://www.techlandbd.com/asus-zenbook-duo-14-ux482ear-ka433w-laptop
ASUS ZENBOOK PRO 14 DUO OLED UX8402ZE-M3050W 14.5 INCH OLED DISPLAY INTEL CORE I7 12TH GEN 16GB RAM 512GB SSD LAPTOP WITH RTX 3050 TI 4GB GRAPHICS,Asus,Intel i7-12700H 12th Gen (2.3 GHz up to 4.7 GHz),16GB (on board) LPDDR5,512GB M.2 NVMe PCIe 4.0 Performance SSD,14.5-inch OLED 2.8K (2880 x 1800),249990,Not available,262989,https://www.techlandbd.com/asus-zenbook-pro-14-duo-oled-ux8402ze-m3050w-laptop
ASUS PROART STUDIOBOOK 16 OLED H5600QR 16 INCH 4K OLED DISPLAY 32GB RAM 1TB SSD LAPTOP WITH NVIDIA 8GB RTX 3070 GRAPHICS,Asus,AMD Ryzen 7 5900HX (3.3GHz up to 4.6GHz),32GB DDR4,1TB M.2 NVME PCIE 3.0 SSD,16 Inch 4K WQUXGA OLED (3840 x 2400),333000,Not available,350316,https://www.techlandbd.com/asus-proart-studiobook-16-oled-h5600qr-laptop
DELL LATITUDE 14 3420 14 INCH HD DISPLAY INTEL I5 11TH GEN 16GB RAM 512GB SSD LAPTOP,Dell,Intel Core i5-1145G7 (2.60 GHz up to 4.40 GHz),16GB (2x8GB) DDR4 3200MHz,512GB M.2 PCIe NVMe SSD,"14 Inch HD (1366 x 768) AG , 220nits Display",87000,80490,84675,https://www.techlandbd.com/dell-latitude-14-3420-i5-11th-laptop
